Start,Meter, kwh
"4/19/2024 11:00:00 PM","Meter #80354166","0.83"
"4/19/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/20/2024 12:00:00 AM","Meter #80354166","0.82"
"4/20/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/20/2024 1:00:00 AM","Meter #80354166","0.75"
"4/20/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/20/2024 2:00:00 AM","Meter #80354166","1.48"
"4/20/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/20/2024 3:00:00 AM","Meter #80354166","0.49"
"4/20/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/20/2024 4:00:00 AM","Meter #80354166","0.33"
"4/20/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/20/2024 5:00:00 AM","Meter #80354166","0.87"
"4/20/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/20/2024 6:00:00 AM","Meter #80354166","0.51"
"4/20/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/20/2024 7:00:00 AM","Meter #80354166","0.46"
"4/20/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/20/2024 8:00:00 AM","Meter #80354166","0.13"
"4/20/2024 8:00:00 AM","Meter #80354166g","-0.03"
"4/20/2024 9:00:00 AM","Meter #80354166","0.01"
"4/20/2024 9:00:00 AM","Meter #80354166g","-0.19"
"4/20/2024 10:00:00 AM","Meter #80354166","0.00"
"4/20/2024 10:00:00 AM","Meter #80354166g","-0.41"
"4/20/2024 11:00:00 AM","Meter #80354166","0.00"
"4/20/2024 11:00:00 AM","Meter #80354166g","-0.90"
"4/20/2024 12:00:00 PM","Meter #80354166","0.00"
"4/20/2024 12:00:00 PM","Meter #80354166g","-1.84"
"4/20/2024 1:00:00 PM","Meter #80354166","0.07"
"4/20/2024 1:00:00 PM","Meter #80354166g","-2.40"
"4/20/2024 2:00:00 PM","Meter #80354166","0.29"
"4/20/2024 2:00:00 PM","Meter #80354166g","-1.10"
"4/20/2024 3:00:00 PM","Meter #80354166","0.04"
"4/20/2024 3:00:00 PM","Meter #80354166g","-1.62"
"4/20/2024 4:00:00 PM","Meter #80354166","1.62"
"4/20/2024 4:00:00 PM","Meter #80354166g","-0.02"
"4/20/2024 5:00:00 PM","Meter #80354166","0.29"
"4/20/2024 5:00:00 PM","Meter #80354166g","-0.02"
"4/20/2024 6:00:00 PM","Meter #80354166","2.66"
"4/20/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/20/2024 7:00:00 PM","Meter #80354166","2.14"
"4/20/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/20/2024 8:00:00 PM","Meter #80354166","1.05"
"4/20/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/20/2024 9:00:00 PM","Meter #80354166","2.43"
"4/20/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/20/2024 10:00:00 PM","Meter #80354166","0.97"
"4/20/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/20/2024 11:00:00 PM","Meter #80354166","1.54"
"4/20/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/21/2024 12:00:00 AM","Meter #80354166","1.51"
"4/21/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/21/2024 1:00:00 AM","Meter #80354166","1.07"
"4/21/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/21/2024 2:00:00 AM","Meter #80354166","0.74"
"4/21/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/21/2024 3:00:00 AM","Meter #80354166","1.19"
"4/21/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/21/2024 4:00:00 AM","Meter #80354166","2.30"
"4/21/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/21/2024 5:00:00 AM","Meter #80354166","0.42"
"4/21/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/21/2024 6:00:00 AM","Meter #80354166","0.34"
"4/21/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/21/2024 7:00:00 AM","Meter #80354166","0.06"
"4/21/2024 7:00:00 AM","Meter #80354166g","-0.18"
"4/21/2024 8:00:00 AM","Meter #80354166","0.00"
"4/21/2024 8:00:00 AM","Meter #80354166g","-0.52"
"4/21/2024 9:00:00 AM","Meter #80354166","0.00"
"4/21/2024 9:00:00 AM","Meter #80354166g","-1.23"
"4/21/2024 10:00:00 AM","Meter #80354166","0.00"
"4/21/2024 10:00:00 AM","Meter #80354166g","-0.99"
"4/21/2024 11:00:00 AM","Meter #80354166","0.02"
"4/21/2024 11:00:00 AM","Meter #80354166g","-0.19"
"4/21/2024 12:00:00 PM","Meter #80354166","0.13"
"4/21/2024 12:00:00 PM","Meter #80354166g","-0.30"
"4/21/2024 1:00:00 PM","Meter #80354166","0.00"
"4/21/2024 1:00:00 PM","Meter #80354166g","-0.42"
"4/21/2024 2:00:00 PM","Meter #80354166","0.00"
"4/21/2024 2:00:00 PM","Meter #80354166g","-1.19"
"4/21/2024 3:00:00 PM","Meter #80354166","0.02"
"4/21/2024 3:00:00 PM","Meter #80354166g","-0.49"
"4/21/2024 4:00:00 PM","Meter #80354166","0.00"
"4/21/2024 4:00:00 PM","Meter #80354166g","-0.48"
"4/21/2024 5:00:00 PM","Meter #80354166","0.05"
"4/21/2024 5:00:00 PM","Meter #80354166g","-0.28"
"4/21/2024 6:00:00 PM","Meter #80354166","0.38"
"4/21/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/21/2024 7:00:00 PM","Meter #80354166","1.07"
"4/21/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/21/2024 8:00:00 PM","Meter #80354166","1.62"
"4/21/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/21/2024 9:00:00 PM","Meter #80354166","3.05"
"4/21/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/21/2024 10:00:00 PM","Meter #80354166","4.17"
"4/21/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/21/2024 11:00:00 PM","Meter #80354166","3.25"
"4/21/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/22/2024 12:00:00 AM","Meter #80354166","2.91"
"4/22/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/22/2024 1:00:00 AM","Meter #80354166","2.19"
"4/22/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/22/2024 2:00:00 AM","Meter #80354166","1.70"
"4/22/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/22/2024 3:00:00 AM","Meter #80354166","1.05"
"4/22/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/22/2024 4:00:00 AM","Meter #80354166","0.67"
"4/22/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/22/2024 5:00:00 AM","Meter #80354166","0.51"
"4/22/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/22/2024 6:00:00 AM","Meter #80354166","0.33"
"4/22/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/22/2024 7:00:00 AM","Meter #80354166","0.19"
"4/22/2024 7:00:00 AM","Meter #80354166g","-0.01"
"4/22/2024 8:00:00 AM","Meter #80354166","0.32"
"4/22/2024 8:00:00 AM","Meter #80354166g","-0.05"
"4/22/2024 9:00:00 AM","Meter #80354166","0.22"
"4/22/2024 9:00:00 AM","Meter #80354166g","-0.07"
"4/22/2024 10:00:00 AM","Meter #80354166","0.04"
"4/22/2024 10:00:00 AM","Meter #80354166g","-2.74"
"4/22/2024 11:00:00 AM","Meter #80354166","0.00"
"4/22/2024 11:00:00 AM","Meter #80354166g","-3.85"
"4/22/2024 12:00:00 PM","Meter #80354166","0.00"
"4/22/2024 12:00:00 PM","Meter #80354166g","-4.02"
"4/22/2024 1:00:00 PM","Meter #80354166","0.05"
"4/22/2024 1:00:00 PM","Meter #80354166g","-2.55"
"4/22/2024 2:00:00 PM","Meter #80354166","0.00"
"4/22/2024 2:00:00 PM","Meter #80354166g","-2.91"
"4/22/2024 3:00:00 PM","Meter #80354166","0.16"
"4/22/2024 3:00:00 PM","Meter #80354166g","-1.61"
"4/22/2024 4:00:00 PM","Meter #80354166","0.00"
"4/22/2024 4:00:00 PM","Meter #80354166g","-0.66"
"4/22/2024 5:00:00 PM","Meter #80354166","0.09"
"4/22/2024 5:00:00 PM","Meter #80354166g","-0.06"
"4/22/2024 6:00:00 PM","Meter #80354166","0.32"
"4/22/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/22/2024 7:00:00 PM","Meter #80354166","2.03"
"4/22/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/22/2024 8:00:00 PM","Meter #80354166","3.42"
"4/22/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/22/2024 9:00:00 PM","Meter #80354166","4.20"
"4/22/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/22/2024 10:00:00 PM","Meter #80354166","2.04"
"4/22/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/22/2024 11:00:00 PM","Meter #80354166","1.16"
"4/22/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/23/2024 12:00:00 AM","Meter #80354166","0.54"
"4/23/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/23/2024 1:00:00 AM","Meter #80354166","1.84"
"4/23/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/23/2024 2:00:00 AM","Meter #80354166","1.36"
"4/23/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/23/2024 3:00:00 AM","Meter #80354166","0.52"
"4/23/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/23/2024 4:00:00 AM","Meter #80354166","0.35"
"4/23/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/23/2024 5:00:00 AM","Meter #80354166","0.28"
"4/23/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/23/2024 6:00:00 AM","Meter #80354166","0.48"
"4/23/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/23/2024 7:00:00 AM","Meter #80354166","1.15"
"4/23/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/23/2024 8:00:00 AM","Meter #80354166","0.84"
"4/23/2024 8:00:00 AM","Meter #80354166g","0.00"
"4/23/2024 9:00:00 AM","Meter #80354166","0.62"
"4/23/2024 9:00:00 AM","Meter #80354166g","-0.01"
"4/23/2024 10:00:00 AM","Meter #80354166","0.22"
"4/23/2024 10:00:00 AM","Meter #80354166g","-1.56"
"4/23/2024 11:00:00 AM","Meter #80354166","0.00"
"4/23/2024 11:00:00 AM","Meter #80354166g","-4.08"
"4/23/2024 12:00:00 PM","Meter #80354166","0.00"
"4/23/2024 12:00:00 PM","Meter #80354166g","-3.74"
"4/23/2024 1:00:00 PM","Meter #80354166","0.08"
"4/23/2024 1:00:00 PM","Meter #80354166g","-2.39"
"4/23/2024 2:00:00 PM","Meter #80354166","0.00"
"4/23/2024 2:00:00 PM","Meter #80354166g","-2.85"
"4/23/2024 3:00:00 PM","Meter #80354166","0.00"
"4/23/2024 3:00:00 PM","Meter #80354166g","-1.77"
"4/23/2024 4:00:00 PM","Meter #80354166","0.05"
"4/23/2024 4:00:00 PM","Meter #80354166g","-0.80"
"4/23/2024 5:00:00 PM","Meter #80354166","0.04"
"4/23/2024 5:00:00 PM","Meter #80354166g","-0.17"
"4/23/2024 6:00:00 PM","Meter #80354166","0.24"
"4/23/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/23/2024 7:00:00 PM","Meter #80354166","1.08"
"4/23/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/23/2024 8:00:00 PM","Meter #80354166","0.95"
"4/23/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/23/2024 9:00:00 PM","Meter #80354166","2.48"
"4/23/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/23/2024 10:00:00 PM","Meter #80354166","0.89"
"4/23/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/23/2024 11:00:00 PM","Meter #80354166","1.04"
"4/23/2024 11:00:00 PM","Meter #80354166g","0.00"
